指数名称,date,code,open,high,low,close,preclose,volume,amount,pctChg
中证1000,2026-03-24,sh.000852,7538.6971,7601.8826,7361.7928,7600.8569,7409.1068,29385508500,432416549029.6000,2.588033
中证1000,2026-03-25,sh.000852,7654.7838,7781.1973,7654.7838,7751.1809,7600.8569,30366881700,471082962176.8000,1.977724
中证1000,2026-03-26,sh.000852,7733.7018,7775.8927,7614.8894,7639.3762,7751.1809,27345513300,404052687696.6000,-1.442422
中证1000,2026-03-27,sh.000852,7526.5864,7784.5469,7526.5864,7746.3131,7639.3762,25889527400,403803691770.2000,1.399812
中证1000,2026-03-30,sh.000852,7664.6359,7774.8508,7618.9605,7767.9301,7746.3131,26117412900,411973881300.1000,0.279062
中证1000,2026-03-31,sh.000852,7741.9588,7789.2392,7618.1870,7619.8503,7767.9301,25525579000,404652134124.8000,-1.906297
中证1000,2026-04-01,sh.000852,7767.8829,7786.7591,7692.0096,7764.1525,7619.8503,25597564400,420061154056.5000,1.893767
中证1000,2026-04-02,sh.000852,7733.7474,7764.0271,7581.3918,7623.4168,7764.1525,24684116100,388676703461.5000,-1.812634
中证1000,2026-04-03,sh.000852,7658.8213,7664.7556,7521.9443,7536.5999,7623.4168,22368034900,354378845650.9000,-1.138819
中证1000,2026-04-07,sh.000852,7556.2765,7640.5054,7554.4083,7606.0166,7536.5999,21097435700,343772200425.7000,0.921061
中证1000,2026-04-08,sh.000852,7765.5504,7955.7684,7765.1971,7955.7684,7606.0166,29788517200,520657875320.5000,4.598357
中证1000,2026-04-09,sh.000852,7881.8027,7959.0665,7872.4745,7921.4465,7955.7684,26065017100,466353987595.2000,-0.431409
中证1000,2026-04-10,sh.000852,7981.6219,8059.7551,7981.6219,7998.2320,7921.4465,26241528500,494992306540.9000,0.969337
中证1000,2026-04-13,sh.000852,7947.2223,8040.0258,7947.2223,8025.5724,7998.2320,24984977300,452431894323.4000,0.341831
中证1000,2026-04-14,sh.000852,8088.0504,8144.7622,8059.3801,8144.7622,8025.5724,26630582500,509465034836.6000,1.485125
中证1000,2026-04-15,sh.000852,8186.0742,8193.2959,8083.2652,8106.1646,8144.7622,27384184600,520849253124.5000,-0.473895
中证1000,2026-04-16,sh.000852,8120.3576,8239.0079,8100.4892,8232.9834,8106.1646,27958443300,504935058833.5000,1.564474
中证1000,2026-04-17,sh.000852,8225.7287,8333.2215,8223.7061,8307.4361,8232.9834,28510344300,530440512312.1000,0.904322
中证1000,2026-04-20,sh.000852,8308.0554,8374.8120,8308.0554,8357.8139,8307.4361,29202960400,559665065901.8000,0.606418
中证1000,2026-04-21,sh.000852,8331.5919,8358.1241,8270.1606,8351.1560,8357.8139,27899621000,521902188211.7000,-0.079661
中证1000,2026-04-22,sh.000852,8317.2778,8482.1533,8317.2778,8481.2397,8351.1560,28170553900,558389615169.7000,1.557673
中证1000,2026-04-23,sh.000852,8488.9960,8500.4382,8302.8492,8362.7402,8481.2397,31979149200,623696526109.0000,-1.397196
中证1000,2026-04-24,sh.000852,8318.5968,8360.7900,8254.4309,8304.1412,8362.7402,29374811800,566282031229.8000,-0.700715
中证1000,2026-04-27,sh.000852,8292.8110,8366.3124,8249.9439,8338.7263,8304.1412,27706012400,544735960417.2000,0.416480
中证1000,2026-04-28,sh.000852,8307.6916,8316.2671,8187.2385,8226.6919,8338.7263,28497044600,549201647095.7000,-1.343543
中证1000,2026-04-29,sh.000852,8163.3482,8361.4866,8163.3482,8343.0651,8226.6919,28909945600,557143418182.6000,1.414581
中证1000,2026-04-30,sh.000852,8345.2469,8402.3557,8324.2936,8381.9465,8343.0651,29911511000,595981862152.1000,0.466033
中证1000,2026-05-06,sh.000852,8462.0230,8610.8806,8462.0230,8574.5557,8381.9465,33085337100,690961217003.3000,2.297905
中证1000,2026-05-07,sh.000852,8602.1460,8716.8606,8573.2953,8714.5100,8574.5557,33247719000,687608424374.6000,1.632205
中证1000,2026-05-08,sh.000852,8655.1267,8760.1944,8651.0590,8741.1507,8714.5100,32178154500,656747057093.8000,0.305705
中证1000,2026-05-11,sh.000852,8807.9050,8888.8726,8760.7141,8866.7792,8741.1507,34480797200,742541492856.3000,1.437208
中证1000,2026-05-12,sh.000852,8880.4148,8881.9024,8749.7220,8821.8874,8866.7792,32084927800,683458191309.9000,-0.506292
中证1000,2026-05-13,sh.000852,8764.0225,8958.4563,8764.0225,8955.4473,8821.8874,31915270600,677186620719.2000,1.513961
中证1000,2026-05-14,sh.000852,8989.4867,8991.8500,8778.7088,8778.7088,8955.4473,35634417700,730969710799.2000,-1.973531
中证1000,2026-05-15,sh.000852,8786.3816,8846.5154,8616.0601,8682.6536,8778.7088,35570731700,730238194125.1000,-1.094184
中证1000,2026-05-18,sh.000852,8645.7632,8766.3059,8610.7417,8720.2132,8682.6536,30042067200,628497008229.2000,0.432582
中证1000,2026-05-19,sh.000852,8691.3841,8812.0309,8602.0462,8808.6445,8720.2132,29921984500,628935613994.7000,1.014096
中证1000,2026-05-20,sh.000852,8769.0973,8823.6839,8697.3996,8808.9095,8808.6445,30671918800,653945996335.4000,0.003008
中证1000,2026-05-21,sh.000852,8852.4337,8896.6004,8500.9200,8510.4958,8808.9095,35003795100,744490227370.2000,-3.387635
中证1000,2026-05-22,sh.000852,8578.9002,8719.3865,8521.6952,8692.6655,8510.4958,28681240700,613491387497.9000,2.140530
中证1000,2026-05-25,sh.000852,8756.4578,8802.9457,8670.7156,8799.3116,8692.6655,30289600600,668583970114.9000,1.226852
创业板指,2023-05-26,sz.399006,2244.3417,2244.3417,2215.2858,2229.2677,2244.1843,13515733097,245267905550.0100,-0.664678
创业板指,2023-05-29,sz.399006,2236.9814,2238.4012,2196.0637,2203.8420,2229.2677,14669596025,263921271799.4800,-1.140540
创业板指,2023-05-30,sz.399006,2200.8006,2218.6032,2180.6997,2218.6032,2203.8420,15180316659,273293182976.5200,0.669794
创业板指,2023-05-31,sz.399006,2215.2722,2215.4919,2183.4214,2193.4082,2218.6032,15019960872,274135420647.6500,-1.135624
创业板指,2023-06-01,sz.399006,2191.8013,2225.1253,2184.9158,2206.4263,2193.4082,16276989982,286616586686.5800,0.593510
创业板指,2023-06-02,sz.399006,2213.7728,2240.5664,2211.9821,2233.2748,2206.4263,14717787286,265690732922.5500,1.216832
创业板指,2023-06-05,sz.399006,2226.2029,2226.5913,2195.6628,2202.1357,2233.2748,13174330134,242196508596.2300,-1.394325
创业板指,2023-06-06,sz.399006,2196.9778,2197.5763,2162.7153,2164.8106,2202.1357,14725182078,257264257507.9000,-1.694950
创业板指,2023-06-07,sz.399006,2159.1632,2162.5643,2124.5248,2129.8978,2164.8106,12460510246,230680250148.8600,-1.612742
创业板指,2023-06-08,sz.399006,2136.0211,2139.9588,2118.3309,2123.9610,2129.8978,13006377710,235743354392.4500,-0.278736
创业板指,2023-06-09,sz.399006,2122.1598,2143.0092,2118.7919,2143.0092,2123.9610,14677846357,267310769106.8400,0.896824
创业板指,2023-06-12,sz.399006,2135.8816,2162.5282,2131.1183,2152.4223,2143.0092,14021192244,251253081670.1200,0.439247
创业板指,2023-06-13,sz.399006,2148.3950,2169.6559,2147.5628,2166.9623,2152.4223,14581124995,253162494339.4400,0.675518
创业板指,2023-06-14,sz.399006,2175.9161,2177.8038,2163.3402,2163.3402,2166.9623,15175834658,267713767692.6100,-0.167151
创业板指,2023-06-15,sz.399006,2174.5351,2237.7396,2174.5351,2237.7396,2163.3402,15829428521,296284591816.4800,3.439098
创业板指,2023-06-16,sz.399006,2243.5365,2272.0163,2234.4760,2270.0645,2237.7396,15200562507,288442381511.2900,1.444534
创业板指,2023-06-19,sz.399006,2271.7623,2276.5568,2257.6381,2265.1846,2270.0645,15942874761,308533265547.6100,-0.214967
创业板指,2023-06-20,sz.399006,2264.1828,2277.3299,2257.8783,2271.4190,2265.1846,16147927417,305795153831.4700,0.275227
创业板指,2023-06-21,sz.399006,2260.5047,2266.7598,2211.8363,2211.8363,2271.4190,15502666527,290049731477.2600,-2.623149
创业板指,2023-06-26,sz.399006,2185.1490,2212.4118,2171.5861,2186.2528,2211.8363,14146620120,257143588267.7800,-1.156663
创业板指,2023-06-27,sz.399006,2186.1614,2205.5625,2179.3171,2191.8277,2186.2528,11914802312,204714085993.9400,0.254998
创业板指,2023-06-28,sz.399006,2184.9892,2189.0202,2160.1929,2182.0951,2191.8277,13730394459,231871995833.7300,-0.444040
创业板指,2023-06-29,sz.399006,2178.8820,2194.2511,2178.4343,2180.0625,2182.0951,12838749645,227317774850.8100,-0.093149
创业板指,2023-06-30,sz.399006,2178.5333,2227.9947,2171.4199,2215.0012,2180.0625,13228802028,245110734605.1600,1.602647
创业板指,2023-07-03,sz.399006,2223.3298,2239.4316,2215.3569,2228.2109,2215.0012,13975403653,252127164640.0300,0.596374
创业板指,2023-07-04,sz.399006,2222.3271,2234.8647,2215.7657,2232.7501,2228.2109,12716374550,232240918579.3000,0.203715
创业板指,2023-07-05,sz.399006,2235.2004,2239.9285,2209.1059,2212.4152,2232.7501,12264323844,225268483975.6800,-0.910756
创业板指,2023-07-06,sz.399006,2206.3008,2218.3940,2190.0310,2192.1867,2212.4152,11684192206,210388368140.5200,-0.914318
创业板指,2023-07-07,sz.399006,2185.7252,2186.0365,2169.2084,2169.2084,2192.1867,11705357183,211098756135.2900,-1.048191
创业板指,2023-07-10,sz.399006,2174.3319,2213.7611,2174.3319,2198.8648,2169.2084,11073640366,198423975002.6000,1.367153
创业板指,2023-07-11,sz.399006,2202.9343,2217.6570,2194.1659,2216.7788,2198.8648,11076393036,196512414172.0000,0.814693
创业板指,2023-07-12,sz.399006,2216.0298,2217.7505,2194.6138,2196.8515,2216.7788,13246033527,236573497923.2100,-0.898930
创业板指,2023-07-13,sz.399006,2208.2238,2238.6743,2208.2238,2237.5150,2196.8515,13116888147,246558003207.5100,1.850990
创业板指,2023-07-14,sz.399006,2237.2448,2239.4249,2221.7850,2224.0964,2237.5150,13568153830,254763645259.2700,-0.599710
创业板指,2023-07-17,sz.399006,2212.7629,2214.4247,2198.2662,2207.4445,2224.0964,11985408404,218521836365.3400,-0.748704
创业板指,2023-07-18,sz.399006,2215.0540,2215.2489,2196.2295,2200.6187,2207.4445,11217881634,201789549564.3400,-0.309217
创业板指,2023-07-19,sz.399006,2196.5878,2201.4299,2170.3301,2177.2466,2200.6187,10268714866,185985354722.0100,-1.062069
创业板指,2023-07-20,sz.399006,2180.7136,2199.6418,2153.9783,2155.6474,2177.2466,11746846953,209280486384.1500,-0.992042
创业板指,2023-07-21,sz.399006,2151.8514,2177.8005,2151.0660,2163.1174,2155.6474,11089198546,190375081537.5000,0.346532
创业板指,2023-07-24,sz.399006,2148.2861,2167.1883,2142.9089,2146.9292,2163.1174,9256339854,161858572808.9700,-0.748374
创业板指,2023-07-25,sz.399006,2183.0467,2195.7515,2169.7229,2192.8972,2146.9292,11869338271,213431234215.8600,2.141105
创业板指,2023-07-26,sz.399006,2185.8106,2194.5389,2180.2042,2191.1693,2192.8972,11543345966,192255014526.2000,-0.078795
创业板指,2023-07-27,sz.399006,2199.4812,2205.7163,2180.6927,2184.0965,2191.1693,11159536578,187908704557.3400,-0.322787
创业板指,2023-07-28,sz.399006,2176.4863,2224.0270,2172.3724,2219.5376,2184.0965,12580252220,211115649830.9500,1.622689
创业板指,2023-07-31,sz.399006,2233.2644,2256.0536,2230.1340,2236.6732,2219.5376,14374011873,232939804605.9300,0.772035
创业板指,2023-08-01,sz.399006,2234.6149,2249.3836,2215.5771,2223.7958,2236.6732,12434389881,207926828383.0700,-0.575739
创业板指,2023-08-02,sz.399006,2220.7696,2231.8681,2213.0413,2218.5654,2223.7958,10590645699,178730570579.1100,-0.235201
创业板指,2023-08-03,sz.399006,2214.0883,2242.5735,2214.0883,2241.9832,2218.5654,10335933479,180689478731.6300,1.055538
创业板指,2023-08-04,sz.399006,2263.4041,2282.6477,2247.8998,2263.3732,2241.9832,13503220959,238967067398.1000,0.954066
创业板指,2023-08-07,sz.399006,2252.4345,2255.9991,2234.0409,2240.7749,2263.3732,12109259390,214979515249.5900,-0.998435
创业板指,2023-08-08,sz.399006,2238.6632,2244.8974,2226.2386,2228.9091,2240.7749,11434137582,200770407707.1800,-0.529540
创业板指,2023-08-09,sz.399006,2222.5100,2241.8739,2222.5100,2228.7310,2228.9091,11321718205,201016594877.7700,-0.007990
创业板指,2023-08-10,sz.399006,2226.9126,2241.8498,2220.8318,2239.3064,2228.7310,10240798460,186974566185.7600,0.474503
创业板指,2023-08-11,sz.399006,2241.4811,2241.4811,2187.0362,2187.0362,2239.3064,10873884438,193888470356.1600,-2.334214
创业板指,2023-08-14,sz.399006,2163.2801,2170.2206,2139.9729,2164.6928,2187.0362,10204748274,190280250137.9300,-1.021629
创业板指,2023-08-15,sz.399006,2164.8197,2171.5642,2130.3819,2148.6738,2164.6928,10008744870,191214117237.6800,-0.740013
创业板指,2023-08-16,sz.399006,2140.0059,2158.0038,2132.8876,2132.9695,2148.6738,10059962851,188713358173.7900,-0.730883
创业板指,2023-08-17,sz.399006,2130.5403,2151.2273,2113.3043,2147.0612,2132.9695,10862412231,198301211406.7800,0.660661
创业板指,2023-08-18,sz.399006,2145.7965,2156.1726,2118.9245,2118.9245,2147.0612,11352980757,202415561874.8100,-1.310475
创业板指,2023-08-21,sz.399006,2108.6999,2115.0199,2084.9693,2084.9693,2118.9245,9967575162,181759441260.4700,-1.602473
创业板指,2023-08-22,sz.399006,2099.8415,2104.7360,2049.0910,2086.9407,2084.9693,12229244318,221366459269.0400,0.094553
创业板指,2023-08-23,sz.399006,2081.2143,2081.2143,2038.9756,2038.9756,2086.9407,11059923832,193737916589.7100,-2.298345
创业板指,2023-08-24,sz.399006,2050.5340,2083.6437,2042.5799,2064.5734,2038.9756,12847744839,219149881188.4700,1.255425
创业板指,2023-08-25,sz.399006,2053.6485,2059.1489,2032.5815,2040.3988,2064.5734,13771607667,219029519938.8000,-1.170925
创业板指,2023-08-28,sz.399006,2182.3865,2182.3865,2055.6104,2060.0436,2040.3988,17146028935,283471082311.0800,0.962792
创业板指,2023-08-29,sz.399006,2054.9764,2133.5971,2054.9764,2118.1941,2060.0436,16568480189,284246312570.6700,2.822780
创业板指,2023-08-30,sz.399006,2122.6486,2141.5986,2110.8736,2117.1255,2118.1941,15849456755,273991472549.3800,-0.050449
创业板指,2023-08-31,sz.399006,2111.0204,2117.4018,2100.7272,2102.5750,2117.1255,12543690469,216620144440.7800,-0.687276
创业板指,2023-09-01,sz.399006,2108.0770,2118.5107,2093.0988,2100.2576,2102.5750,10802689501,187182290919.1100,-0.110217
创业板指,2023-09-04,sz.399006,2110.1687,2120.9773,2088.9936,2118.0337,2100.2576,12036186344,200377646375.2800,0.846377
创业板指,2023-09-05,sz.399006,2113.5953,2122.6238,2107.8610,2111.3270,2118.0337,12931906318,218205935710.1700,-0.316647
创业板指,2023-09-06,sz.399006,2103.2972,2105.1003,2089.4531,2101.3978,2111.3270,13477980827,228007491378.7500,-0.470282
创业板指,2023-09-07,sz.399006,2096.6150,2097.2843,2056.9800,2056.9800,2101.3978,13767550881,228191030066.5100,-2.113726
创业板指,2023-09-08,sz.399006,2047.6003,2057.1231,2038.5707,2049.7650,2056.9800,13078741309,217255126245.4200,-0.350757
创业板指,2023-09-11,sz.399006,2048.9499,2076.9030,2041.7653,2063.1889,2049.7650,13859328746,237480107796.8300,0.654899
创业板指,2023-09-12,sz.399006,2060.6204,2063.9247,2049.4825,2051.0388,2063.1889,12153079334,205046867471.4400,-0.588899
创业板指,2023-09-13,sz.399006,2045.3142,2053.4546,2015.3944,2027.7293,2051.0388,12360496945,200110855471.7100,-1.136473
创业板指,2023-09-14,sz.399006,2021.5972,2024.8586,2002.4311,2011.8831,2027.7293,11042111423,182614025229.1100,-0.781475
创业板指,2023-09-15,sz.399006,2009.3269,2022.9440,1996.1217,2002.7279,2011.8831,10671293395,185265092175.6300,-0.455056
创业板指,2023-09-18,sz.399006,1994.8683,2033.1465,1993.6795,2020.4668,2002.7279,10542289060,180955526490.0700,0.885737
创业板指,2023-09-19,sz.399006,2017.8896,2017.8896,1995.2407,2002.6646,2020.4668,9906011077,159619078221.1300,-0.881093
创业板指,2023-09-20,sz.399006,2000.7189,2001.5035,1987.2960,1987.2960,2002.6646,9033460418,146855175047.9400,-0.767408
创业板指,2023-09-21,sz.399006,1983.0200,1990.3284,1967.6072,1967.6072,1987.2960,9224867867,148746720220.8000,-0.990733
创业板指,2023-09-22,sz.399006,1965.6924,2013.9555,1963.2326,2013.3442,1967.6072,11925254760,206584120250.7800,2.324499
创业板指,2023-09-25,sz.399006,2015.3155,2015.3155,2000.8119,2005.2552,2013.3442,11748422109,199360546120.3600,-0.401769
创业板指,2023-09-26,sz.399006,2000.2311,2007.9100,1989.6504,1989.8280,2005.2552,11087291796,192374734895.9100,-0.769338
创业板指,2023-09-27,sz.399006,1994.0131,2027.8181,1990.1578,2006.2235,1989.8280,11658266128,201252543577.9900,0.823966
创业板指,2023-09-28,sz.399006,2013.6210,2019.2870,1995.5589,2003.9080,2006.2235,12042498547,200978705556.1800,-0.115416
创业板指,2023-10-09,sz.399006,2000.1341,2006.4277,1977.7743,1998.6074,2003.9080,13415318503,221438266830.4200,-0.264513
创业板指,2023-10-10,sz.399006,2004.9469,2014.2973,1987.3511,1987.9379,1998.6074,13974544945,226066308860.3200,-0.533847
创业板指,2023-10-11,sz.399006,2000.5151,2021.1074,1996.8196,2003.9016,1987.9379,14837112333,247077894467.9300,0.803028
创业板指,2023-10-12,sz.399006,2015.5463,2022.3614,2001.9055,2019.1024,2003.9016,13624705064,226933396840.5100,0.758560
创业板指,2023-10-13,sz.399006,2004.2049,2005.7185,1986.1885,1996.6013,2019.1024,14113785571,236023608147.0800,-1.114411
创业板指,2023-10-16,sz.399006,1993.9070,1994.2638,1949.3257,1956.7227,1996.6013,14035802335,223196177548.2300,-1.997324
创业板指,2023-10-17,sz.399006,1963.8281,1969.4698,1950.3316,1961.8859,1956.7227,12895399921,201646435194.8400,0.263870
创业板指,2023-10-18,sz.399006,1952.9964,1952.9964,1934.8436,1938.4351,1961.8859,13083268125,199483780721.3100,-1.195319
创业板指,2023-10-19,sz.399006,1925.5329,1936.2160,1913.4254,1913.7019,1938.4351,13424396822,203613714917.5300,-1.275936
创业板指,2023-10-20,sz.399006,1899.9853,1922.9334,1893.9501,1896.9455,1913.7019,12406771529,189423730966.5200,-0.875601
创业板指,2023-10-23,sz.399006,1891.4849,1891.4849,1854.4451,1864.9086,1896.9455,12623196366,183005785195.1700,-1.688868
创业板指,2023-10-24,sz.399006,1872.2906,1890.0990,1859.8643,1880.8143,1864.9086,13651282901,211780801100.0100,0.852894
创业板指,2023-10-25,sz.399006,1890.4845,1894.5350,1863.7682,1863.7961,1880.8143,15174534645,235104985717.6600,-0.904831
创业板指,2023-10-26,sz.399006,1851.1925,1877.4476,1840.2577,1875.8575,1863.7961,15525630401,243588922133.8500,0.647142
创业板指,2023-10-27,sz.399006,1868.2260,1937.3132,1863.5267,1929.9086,1875.8575,17262581242,275588389649.2900,2.881408
创业板指,2023-10-30,sz.399006,1933.7894,1983.4648,1931.7009,1977.6856,1929.9086,16898044614,277974575664.6600,2.475609
创业板指,2023-10-31,sz.399006,1974.7999,1975.3949,1958.3518,1968.2265,1977.6856,15886551014,244733927546.5700,-0.478291
创业板指,2023-11-01,sz.399006,1969.0784,1971.4133,1949.9935,1959.1272,1968.2265,13878258170,210375564164.0100,-0.462310
创业板指,2023-11-02,sz.399006,1964.4300,1973.2285,1939.4120,1939.7046,1959.1272,14562587936,213841386899.0100,-0.991390
创业板指,2023-11-03,sz.399006,1943.2141,1975.5195,1943.2141,1968.2127,1939.7046,14749044984,223799899621.8900,1.469713
创业板指,2023-11-06,sz.399006,1984.3320,2034.5690,1984.3320,2032.3353,1968.2127,17563397496,283139951275.6700,3.257910
创业板指,2023-11-07,sz.399006,2025.1031,2031.7918,2012.0582,2022.7657,2032.3353,17347538162,280931100015.2800,-0.470867
创业板指,2023-11-08,sz.399006,2016.6031,2035.9110,2010.0187,2023.1297,2022.7657,19609419055,303574269257.2400,0.017995
创业板指,2023-11-09,sz.399006,2019.6861,2035.4229,2013.5089,2018.3848,2023.1297,17429252930,278698584196.9700,-0.234533
创业板指,2023-11-10,sz.399006,2006.0868,2011.9331,2000.4889,2005.2352,2018.3848,14476367375,227996070817.0100,-0.651491
创业板指,2023-11-13,sz.399006,2018.8269,2022.8446,1998.0240,2009.2144,2005.2352,15452093409,250630431980.6400,0.198441
创业板指,2023-11-14,sz.399006,2008.2934,2024.6555,1995.7609,2004.8127,2009.2144,15463688481,256261895211.3700,-0.219076
创业板指,2023-11-15,sz.399006,2032.2618,2033.3889,2008.4824,2015.3643,2004.8127,16340058140,281003843341.5000,0.526314
创业板指,2023-11-16,sz.399006,2012.1976,2012.1976,1978.1182,1978.1182,2015.3643,15328492208,247460902420.9400,-1.848108
创业板指,2023-11-17,sz.399006,1971.2227,1986.6651,1971.2227,1986.5259,1978.1182,14370069570,230291354015.8000,0.425035
创业板指,2023-11-20,sz.399006,1987.8540,1998.0978,1969.9187,1992.9701,1986.5259,16206868841,259665193812.1700,0.324395
创业板指,2023-11-21,sz.399006,2001.0686,2014.5945,1981.2853,1984.2710,1992.9701,17801649357,274410869075.5800,-0.436489
创业板指,2023-11-22,sz.399006,1973.6605,1980.0154,1950.0079,1950.0079,1984.2710,15677683710,243361364853.1000,-1.726735
创业板指,2023-11-23,sz.399006,1945.9010,1961.3513,1940.2095,1961.3513,1950.0079,13784032325,212620128729.3100,0.581710
创业板指,2023-11-24,sz.399006,1960.3759,1960.3759,1935.0018,1937.9399,1961.3513,14548033528,217905113884.7900,-1.193636
创业板指,2023-11-27,sz.399006,1936.6124,1936.6124,1916.5498,1926.2010,1937.9399,13546900938,209415837373.8800,-0.605741
创业板指,2023-11-28,sz.399006,1923.3566,1938.7285,1918.3522,1938.4232,1926.2010,12460617446,195492792825.4100,0.634524
创业板指,2023-11-29,sz.399006,1934.5542,1937.8480,1917.2192,1917.9031,1938.4232,12125665201,191403583258.5700,-1.058598
创业板指,2023-11-30,sz.399006,1915.0454,1932.8257,1912.1720,1922.5913,1917.9031,12259673144,196011124535.6300,0.244444
创业板指,2023-12-01,sz.399006,1922.3703,1934.0906,1904.6465,1926.2836,1922.5913,13843008829,219712076027.5700,0.192048
创业板指,2023-12-04,sz.399006,1923.2158,1926.1658,1908.5341,1908.9168,1926.2836,14136931440,228051306187.4400,-0.901570
创业板指,2023-12-05,sz.399006,1900.9861,1905.7283,1870.9822,1871.0962,1908.9168,13180136733,211550517398.6200,-1.981260
创业板指,2023-12-06,sz.399006,1867.4996,1898.6007,1866.9039,1881.9416,1871.0962,13390051194,206775543403.9200,0.579628
创业板指,2023-12-07,sz.399006,1877.0322,1888.7512,1864.2371,1877.2115,1881.9416,13614396985,215996620410.9700,-0.251341
创业板指,2023-12-08,sz.399006,1881.1037,1896.7798,1870.8816,1892.1781,1877.2115,14816516950,250378805654.6200,0.797278
创业板指,2023-12-11,sz.399006,1880.5784,1919.8354,1866.0928,1915.7366,1892.1781,13483863870,222977516347.0600,1.245047
创业板指,2023-12-12,sz.399006,1909.5978,1913.2919,1899.5637,1903.8712,1915.7366,12145861102,204899174059.8300,-0.619365
创业板指,2023-12-13,sz.399006,1899.3386,1899.9342,1871.7749,1872.3413,1903.8712,11899321429,191352708660.7600,-1.656094
创业板指,2023-12-14,sz.399006,1884.5455,1895.5986,1859.2488,1860.5132,1872.3413,11178664619,178077800795.5900,-0.631728
创业板指,2023-12-15,sz.399006,1869.5140,1877.7751,1844.1809,1848.5008,1860.5132,10765898804,172364278933.1100,-0.645650
创业板指,2023-12-18,sz.399006,1839.3158,1845.9690,1814.9304,1819.9955,1848.5008,10105358970,162340642405.2000,-1.542077
创业板指,2023-12-19,sz.399006,1818.8754,1837.9440,1813.6008,1827.6723,1819.9955,9312253514,154728750888.5200,0.421803
创业板指,2023-12-20,sz.399006,1830.7213,1832.3132,1802.3555,1802.8812,1827.6723,10059199471,163655254902.3100,-1.356430
创业板指,2023-12-21,sz.399006,1795.2735,1840.9646,1792.3760,1832.6157,1802.8812,11119992895,183372296649.5400,1.649277
创业板指,2023-12-22,sz.399006,1827.6841,1848.3172,1812.7649,1825.8423,1832.6157,13002559204,201707309359.4400,-0.369603
创业板指,2023-12-25,sz.399006,1820.2525,1838.1286,1820.2196,1831.5687,1825.8423,9261320156,142625510566.2200,0.313631
创业板指,2023-12-26,sz.399006,1828.5587,1829.8709,1801.3791,1808.4998,1831.5687,9464989954,145227586240.3200,-1.259516
创业板指,2023-12-27,sz.399006,1813.0533,1818.0504,1796.6952,1809.8320,1808.4998,9551734737,145352659058.8600,0.073663
创业板指,2023-12-28,sz.399006,1806.7874,1887.1471,1804.6968,1879.4965,1809.8320,12170714103,200538078814.0800,3.849225
创业板指,2023-12-29,sz.399006,1879.5348,1897.6723,1878.0422,1891.3665,1879.4965,12243719957,201287292774.4000,0.631552
创业板指,2024-01-02,sz.399006,1889.0226,1889.0226,1855.7274,1855.9217,1891.3665,11595394570,179336679576.0500,-1.874031
创业板指,2024-01-03,sz.399006,1850.1609,1856.4390,1825.5453,1834.7319,1855.9217,10753667822,167194107306.3100,-1.141740
创业板指,2024-01-04,sz.399006,1831.2947,1831.3827,1794.0021,1801.7607,1834.7319,9399127020,150294363209.6900,-1.797058
创业板指,2024-01-05,sz.399006,1798.8174,1815.0726,1765.7241,1775.5767,1801.7607,10169629728,159496421601.8400,-1.453245
创业板指,2024-01-08,sz.399006,1769.3250,1779.3784,1744.2384,1744.4114,1775.5767,8996973808,142332496824.8500,-1.755221
创业板指,2024-01-09,sz.399006,1749.7650,1774.3189,1737.9953,1750.7751,1744.4114,9976519251,152590701411.9600,0.364805
创业板指,2024-01-10,sz.399006,1741.1261,1771.6803,1726.5562,1743.1977,1750.7751,9860194078,145099691648.5300,-0.432803
创业板指,2024-01-11,sz.399006,1744.3012,1790.3265,1739.1582,1777.2723,1743.1977,10495536571,163904546781.1900,1.954718
创业板指,2024-01-12,sz.399006,1770.9683,1785.5133,1760.8746,1761.1599,1777.2723,10231773981,152978543837.0800,-0.906580
创业板指,2024-01-15,sz.399006,1751.5243,1766.2580,1738.5435,1745.6087,1761.1599,8619686304,130386881951.0800,-0.883009
创业板指,2024-01-16,sz.399006,1741.3680,1755.3843,1724.6364,1752.2300,1745.6087,9626025853,145248422620.5700,0.379312
创业板指,2024-01-17,sz.399006,1747.7724,1747.7724,1699.6196,1699.6196,1752.2300,8629963845,132832551235.0500,-3.002483
创业板指,2024-01-18,sz.399006,1685.9373,1735.0922,1678.4336,1732.3577,1699.6196,12094122741,182209019572.2500,1.926202
创业板指,2024-01-19,sz.399006,1726.5473,1743.3018,1714.5068,1715.4361,1732.3577,9410327742,148549402466.8100,-0.976796
创业板指,2024-01-22,sz.399006,1710.2901,1714.9285,1657.3536,1666.8795,1715.4361,11773259633,174689051023.8500,-2.830569
创业板指,2024-01-23,sz.399006,1663.9823,1700.5684,1655.2030,1687.6136,1666.8795,10646550151,159109087023.2000,1.243887
创业板指,2024-01-24,sz.399006,1696.5607,1700.7744,1642.1633,1696.1879,1687.6136,11423779821,162853578351.9000,0.508072
创业板指,2024-01-25,sz.399006,1686.5468,1720.8506,1672.0680,1720.7833,1696.1879,12286814240,181545583126.7100,1.450040
创业板指,2024-01-26,sz.399006,1703.4752,1714.5341,1679.3411,1682.4777,1720.7833,11735174665,170491394057.2600,-2.226056
创业板指,2024-01-29,sz.399006,1680.1497,1685.6016,1623.8123,1623.8123,1682.4777,11052971075,162726679942.0600,-3.486846
